YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2015,2,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,120045
2015,2,AR,"Combined Heat and Power, Industrial Power",Total,156182
2015,2,AR,"Combined Heat and Power, Industrial Power",Coal,4836
2015,2,AR,"Combined Heat and Power, Industrial Power",Natural Gas,30567
2015,2,AR,"Combined Heat and Power, Industrial Power",Other,542
2015,2,AR,"Combined Heat and Power, Industrial Power",Petroleum,191
2015,2,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,120045
2015,2,AR,"Combined Heat and Power, Commercial Power",Total,583
2015,2,AR,"Combined Heat and Power, Commercial Power",Natural Gas,245
2015,2,AR,"Combined Heat and Power, Commercial Power",Other Biomass,338
2015,2,AR,"Combined Heat and Power, Electric Power",Total,113669
2015,2,AR,"Combined Heat and Power, Electric Power",Natural Gas,113669
2015,2,AR,"Combined Heat and Power, Electric Power",Petroleum,0
2015,2,AR,"Combined Heat and Power, Electric Power",Other Biomass,0
2015,2,AR,"Electric Generators, Independent Power Producers",Total,1582676
2015,2,AR,"Electric Generators, Independent Power Producers",Coal,421685
2015,2,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,2451
2015,2,AR,"Electric Generators, Independent Power Producers",Natural Gas,1152647
2015,2,AR,"Electric Generators, Independent Power Producers",Petroleum,291
2015,2,AR,"Electric Generators, Independent Power Producers",Other Biomass,5603
2015,2,AR,"Electric Generators, Electric Utilities",Total,2991940
2015,2,AR,"Electric Generators, Electric Utilities",Coal,1705222
2015,2,AR,"Electric Generators, Electric Utilities",Pumped Storage,812
2015,2,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,158572
2015,2,AR,"Electric Generators, Electric Utilities",Natural Gas,453732
2015,2,AR,"Electric Generators, Electric Utilities",Nuclear,669295
2015,2,AR,"Electric Generators, Electric Utilities",Petroleum,4306
2015,2,AZ,Total Electric Power Industry,Total,6692961
2015,2,AZ,Total Electric Power Industry,Coal,2218520
2015,2,AZ,Total Electric Power Industry,Pumped Storage,-5765
2015,2,AZ,Total Electric Power Industry,Hydroelectric Conventional,382707
2015,2,AZ,Total Electric Power Industry,Natural Gas,1144230
2015,2,AZ,Total Electric Power Industry,Nuclear,2682794
2015,2,AZ,Total Electric Power Industry,Petroleum,5089
2015,2,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,213116
2015,2,AZ,Total Electric Power Industry,Other Biomass,3961
2015,2,AZ,Total Electric Power Industry,Wind,34778
2015,2,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,13531
2015,2,AZ,"Combined Heat and Power, Commercial Power",Total,5763
2015,2,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,4422
2015,2,AZ,"Combined Heat and Power, Commercial Power",Petroleum,2
2015,2,AZ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,1339
2015,2,AZ,"Combined Heat and Power, Electric Power",Total,2964
2015,2,AZ,"Combined Heat and Power, Electric Power",Natural Gas,2964
2015,2,AZ,"Combined Heat and Power, Electric Power",Petroleum,0
2015,2,AZ,"Electric Generators, Independent Power Producers",Total,715297
2015,2,AZ,"Electric Generators, Independent Power Producers",Natural Gas,485742
2015,2,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,178214
2015,2,AZ,"Electric Generators, Independent Power Producers",Other Biomass,3032
2015,2,AZ,"Electric Generators, Independent Power Producers",Wind,34778
2015,2,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,13531
2015,2,AZ,"Electric Generators, Electric Utilities",Total,5968937
2015,2,AZ,"Electric Generators, Electric Utilities",Coal,2218520
2015,2,AZ,"Electric Generators, Electric Utilities",Pumped Storage,-5765
2015,2,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,382707
2015,2,AZ,"Electric Generators, Electric Utilities",Natural Gas,651102
2015,2,AZ,"Electric Generators, Electric Utilities",Nuclear,2682794
2015,2,AZ,"Electric Generators, Electric Utilities",Petroleum,5087
2015,2,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,33563
2015,2,AZ,"Electric Generators, Electric Utilities",Other Biomass,928
2015,2,CA,Total Electric Power Industry,Total,12303540
2015,2,CA,Total Electric Power Industry,Coal,24337
2015,2,CA,Total Electric Power Industry,Geothermal,947890
2015,2,CA,Total Electric Power Industry,Pumped Storage,-86686
2015,2,CA,Total Electric Power Industry,Hydroelectric Conventional,895991
2015,2,CA,Total Electric Power Industry,Natural Gas,6836287
2015,2,CA,Total Electric Power Industry,Nuclear,1526210
2015,2,CA,Total Electric Power Industry,Other Gases,106789
2015,2,CA,Total Electric Power Industry,Other,67553
2015,2,CA,Total Electric Power Industry,Petroleum,2700
2015,2,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,893179
2015,2,CA,Total Electric Power Industry,Other Biomass,228583
2015,2,CA,Total Electric Power Industry,Wind,618765
2015,2,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,241942
2015,2,CA,"Combined Heat and Power, Industrial Power",Total,989088
2015,2,CA,"Combined Heat and Power, Industrial Power",Coal,24337
2015,2,CA,"Combined Heat and Power, Industrial Power",Natural Gas,777620
2015,2,CA,"Combined Heat and Power, Industrial Power",Other Gases,106789
2015,2,CA,"Combined Heat and Power, Industrial Power",Other,49987
2015,2,CA,"Combined Heat and Power, Industrial Power",Petroleum,82
2015,2,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,253
2015,2,CA,"Combined Heat and Power, Industrial Power",Other Biomass,436
2015,2,CA,"Combined Heat and Power, Industrial Power",Wind,202
2015,2,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,29385
2015,2,CA,"Combined Heat and Power, Commercial Power",Total,197611
2015,2,CA,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2015,2,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,224
2015,2,CA,"Combined Heat and Power, Commercial Power",Natural Gas,121152
2015,2,CA,"Combined Heat and Power, Commercial Power",Petroleum,11
2015,2,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,5519
2015,2,CA,"Combined Heat and Power, Commercial Power",Other Biomass,70431
2015,2,CA,"Combined Heat and Power, Commercial Power",Wind,274
2015,2,CA,"Combined Heat and Power, Electric Power",Total,1070405
2015,2,CA,"Combined Heat and Power, Electric Power",Coal,0
2015,2,CA,"Combined Heat and Power, Electric Power",Natural Gas,986250
2015,2,CA,"Combined Heat and Power, Electric Power",Other,8459
2015,2,CA,"Combined Heat and Power, Electric Power",Petroleum,0
2015,2,CA,"Combined Heat and Power, Electric Power",Other Biomass,16571
2015,2,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,59125
2015,2,CA,"Electric Generators, Independent Power Producers",Total,4903946
2015,2,CA,"Electric Generators, Independent Power Producers",Geothermal,884228
2015,2,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,36127
2015,2,CA,"Electric Generators, Independent Power Producers",Natural Gas,2252786
2015,2,CA,"Electric Generators, Independent Power Producers",Other,9218
2015,2,CA,"Electric Generators, Independent Power Producers",Petroleum,316
2015,2,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,858683
2015,2,CA,"Electric Generators, Independent Power Producers",Other Biomass,124688
2015,2,CA,"Electric Generators, Independent Power Producers",Wind,584468
2015,2,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,153432
2015,2,CA,"Electric Generators, Electric Utilities",Total,5142490
2015,2,CA,"Electric Generators, Electric Utilities",Geothermal,63662
2015,2,CA,"Electric Generators, Electric Utilities",Pumped Storage,-86686
2015,2,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,859639
2015,2,CA,"Electric Generators, Electric Utilities",Natural Gas,2698480
2015,2,CA,"Electric Generators, Electric Utilities",Nuclear,1526210
2015,2,CA,"Electric Generators, Electric Utilities",Other,-110
2015,2,CA,"Electric Generators, Electric Utilities",Petroleum,2291
2015,2,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,28724
2015,2,CA,"Electric Generators, Electric Utilities",Other Biomass,16457
2015,2,CA,"Electric Generators, Electric Utilities",Wind,33822
2015,2,CO,Total Electric Power Industry,Total,4099300
2015,2,CO,Total Electric Power Industry,Coal,2678091
2015,2,CO,Total Electric Power Industry,Pumped Storage,-24220
2015,2,CO,Total Electric Power Industry,Hydroelectric Conventional,135364
2015,2,CO,Total Electric Power Industry,Natural Gas,654801
2015,2,CO,Total Electric Power Industry,Other,3405
2015,2,CO,Total Electric Power Industry,Petroleum,1004
2015,2,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,16870
2015,2,CO,Total Electric Power Industry,Other Biomass,5713
2015,2,CO,Total Electric Power Industry,Wind,628272
2015,2,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2015,2,CO,"Combined Heat and Power, Industrial Power",Total,4575
2015,2,CO,"Combined Heat and Power, Industrial Power",Coal,696
2015,2,CO,"Combined Heat and Power, Industrial Power",Natural Gas,1049
2015,2,CO,"Combined Heat and Power, Industrial Power",Other,2595
2015,2,CO,"Combined Heat and Power, Industrial Power",Petroleum,4
2015,2,CO,"Combined Heat and Power, Industrial Power",Wind,231
2015,2,CO,"Combined Heat and Power, Commercial Power",Total,1769
2015,2,CO,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,542
2015,2,CO,"Combined Heat and Power, Commercial Power",Natural Gas,0
2015,2,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2015,2,CO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,905
2015,2,CO,"Combined Heat and Power, Commercial Power",Wind,323
2015,2,CO,"Combined Heat and Power, Electric Power",Total,16091
2015,2,CO,"Combined Heat and Power, Electric Power",Coal,1774
2015,2,CO,"Combined Heat and Power, Electric Power",Natural Gas,11784
2015,2,CO,"Combined Heat and Power, Electric Power",Petroleum,0
2015,2,CO,"Combined Heat and Power, Electric Power",Other Biomass,2533
2015,2,CO,"Electric Generators, Independent Power Producers",Total,843860
2015,2,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,15385
2015,2,CO,"Electric Generators, Independent Power Producers",Natural Gas,194234
2015,2,CO,"Electric Generators, Independent Power Producers",Other,810
2015,2,CO,"Electric Generators, Independent Power Producers",Petroleum,0
2015,2,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,15965
2015,2,CO,"Electric Generators, Independent Power Producers",Other Biomass,3180
2015,2,CO,"Electric Generators, Independent Power Producers",Wind,614285
2015,2,CO,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2015,2,CO,"Electric Generators, Electric Utilities",Total,3233005
2015,2,CO,"Electric Generators, Electric Utilities",Coal,2675621
2015,2,CO,"Electric Generators, Electric Utilities",Pumped Storage,-24220
2015,2,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,119438
2015,2,CO,"Electric Generators, Electric Utilities",Natural Gas,447733
2015,2,CO,"Electric Generators, Electric Utilities",Petroleum,999
2015,2,CO,"Electric Generators, Electric Utilities",Wind,13433
2015,2,CO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2015,2,CT,Total Electric Power Industry,Total,3239951
2015,2,CT,Total Electric Power Industry,Coal,224291
2015,2,CT,Total Electric Power Industry,Pumped Storage,26
2015,2,CT,Total Electric Power Industry,Hydroelectric Conventional,23263
2015,2,CT,Total Electric Power Industry,Natural Gas,1107228
2015,2,CT,Total Electric Power Industry,Nuclear,1416474
2015,2,CT,Total Electric Power Industry,Other,42421
2015,2,CT,Total Electric Power Industry,Petroleum,371758
2015,2,CT,Total Electric Power Industry,Solar Thermal and Photovoltaic,1064
2015,2,CT,Total Electric Power Industry,Other Biomass,45584
2015,2,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,7842
2015,2,CT,"Combined Heat and Power, Industrial Power",Total,39896
2015,2,CT,"Combined Heat and Power, Industrial Power",Natural Gas,33004
2015,2,CT,"Combined Heat and Power, Industrial Power",Petroleum,6892
2015,2,CT,"Combined Heat and Power, Commercial Power",Total,34423
2015,2,CT,"Combined Heat and Power, Commercial Power",Natural Gas,24473
2015,2,CT,"Combined Heat and Power, Commercial Power",Other,991
2015,2,CT,"Combined Heat and Power, Commercial Power",Petroleum,7914
2015,2,CT,"Combined Heat and Power, Commercial Power",Other Biomass,1032
2015,2,CT,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,13
2015,2,CT,"Combined Heat and Power, Electric Power",Total,11274
2015,2,CT,"Combined Heat and Power, Electric Power",Natural Gas,9436
2015,2,CT,"Combined Heat and Power, Electric Power",Petroleum,1839
2015,2,CT,"Electric Generators, Independent Power Producers",Total,3146297
2015,2,CT,"Electric Generators, Independent Power Producers",Coal,224291
2015,2,CT,"Electric Generators, Independent Power Producers",Pumped Storage,26
2015,2,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,21413
2015,2,CT,"Electric Generators, Independent Power Producers",Natural Gas,1040311
2015,2,CT,"Electric Generators, Independent Power Producers",Nuclear,1416474
2015,2,CT,"Electric Generators, Independent Power Producers",Other,41430
2015,2,CT,"Electric Generators, Independent Power Producers",Petroleum,348907
2015,2,CT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1064
2015,2,CT,"Electric Generators, Independent Power Producers",Other Biomass,44552
2015,2,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,7829
2015,2,CT,"Electric Generators, Electric Utilities",Total,8060
2015,2,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1850
2015,2,CT,"Electric Generators, Electric Utilities",Natural Gas,4
2015,2,CT,"Electric Generators, Electric Utilities",Petroleum,6206
2015,2,CT,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,0
2015,2,CT,"Electric Generators, Electric Utilities",Other Biomass,0
2015,2,DC,Total Electric Power Industry,Total,1575
2015,2,DC,Total Electric Power Industry,Natural Gas,1538
2015,2,DC,Total Electric Power Industry,Petroleum,37
2015,2,DC,"Combined Heat and Power, Commercial Power",Total,1575
2015,2,DC,"Combined Heat and Power, Commercial Power",Natural Gas,1538
2015,2,DC,"Combined Heat and Power, Commercial Power",Petroleum,37
2015,2,DE,Total Electric Power Industry,Total,535751
2015,2,DE,Total Electric Power Industry,Coal,192339
2015,2,DE,Total Electric Power Industry,Natural Gas,230166
2015,2,DE,Total Electric Power Industry,Other Gases,11449
2015,2,DE,Total Electric Power Industry,Petroleum,93710
2015,2,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,2049
2015,2,DE,Total Electric Power Industry,Other Biomass,5539
2015,2,DE,Total Electric Power Industry,Wind,500
2015,2,DE,"Combined Heat and Power, Industrial Power",Total,77277
2015,2,DE,"Combined Heat and Power, Industrial Power",Natural Gas,64674
2015,2,DE,"Combined Heat and Power, Industrial Power",Other Gases,11449
2015,2,DE,"Combined Heat and Power, Industrial Power",Petroleum,0
2015,2,DE,"Combined Heat and Power, Industrial Power",Other Biomass,1154
2015,2,DE,"Combined Heat and Power, Commercial Power",Total,546
2015,2,DE,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,46
2015,2,DE,"Combined Heat and Power, Commercial Power",Wind,500
