YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2019,1,WV,"Electric Generators, Independent Power Producers",Natural Gas,21282
2019,1,WV,"Electric Generators, Independent Power Producers",Other,-596
2019,1,WV,"Electric Generators, Independent Power Producers",Petroleum,163
2019,1,WV,"Electric Generators, Independent Power Producers",Wind,159722
2019,1,WV,"Electric Generators, Electric Utilities",Total,5404145
2019,1,WV,"Electric Generators, Electric Utilities",Coal,5308507
2019,1,WV,"Electric Generators, Electric Utilities",Hydroelectric Conventional,72994
2019,1,WV,"Electric Generators, Electric Utilities",Natural Gas,14851
2019,1,WV,"Electric Generators, Electric Utilities",Other,0
2019,1,WV,"Electric Generators, Electric Utilities",Petroleum,7793
2019,1,WY,Total Electric Power Industry,Total,4159339
2019,1,WY,Total Electric Power Industry,Coal,3580193
2019,1,WY,Total Electric Power Industry,Hydroelectric Conventional,81780
2019,1,WY,Total Electric Power Industry,Natural Gas,76980
2019,1,WY,Total Electric Power Industry,Other Gases,33261
2019,1,WY,Total Electric Power Industry,Other,7238
2019,1,WY,Total Electric Power Industry,Petroleum,2667
2019,1,WY,Total Electric Power Industry,Solar Thermal and Photovoltaic,6850
2019,1,WY,Total Electric Power Industry,Wind,370371
2019,1,WY,"Combined Heat and Power, Industrial Power",Total,132425
2019,1,WY,"Combined Heat and Power, Industrial Power",Coal,30346
2019,1,WY,"Combined Heat and Power, Industrial Power",Natural Gas,61564
2019,1,WY,"Combined Heat and Power, Industrial Power",Other Gases,33261
2019,1,WY,"Combined Heat and Power, Industrial Power",Other,7238
2019,1,WY,"Combined Heat and Power, Industrial Power",Petroleum,16
2019,1,WY,"Electric Generators, Independent Power Producers",Total,276475
2019,1,WY,"Electric Generators, Independent Power Producers",Coal,57083
2019,1,WY,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,0
2019,1,WY,"Electric Generators, Independent Power Producers",Natural Gas,285
2019,1,WY,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,6850
2019,1,WY,"Electric Generators, Independent Power Producers",Wind,212257
2019,1,WY,"Electric Generators, Electric Utilities",Total,3750439
2019,1,WY,"Electric Generators, Electric Utilities",Coal,3492763
2019,1,WY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,81780
2019,1,WY,"Electric Generators, Electric Utilities",Natural Gas,15131
2019,1,WY,"Electric Generators, Electric Utilities",Petroleum,2651
2019,1,WY,"Electric Generators, Electric Utilities",Wind,158114
